iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,2020-06-11,44440.0,523.0,496.286,3720.0,30.0,33.429,2518.837,29.643,28.129,210.848,1.7,1.895,,,,,,,,,85592.0,2192.0,4.851,0.124,1350.0,0.077,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-12,44440.0,0.0,496.286,3720.0,0.0,33.429,2518.837,0.0,28.129,210.848,0.0,1.895,,,,,,,,,87561.0,1969.0,4.963,0.112,1326.0,0.075,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-13,45778.0,1338.0,600.429,3828.0,108.0,42.0,2594.675,75.837,34.032,216.969,6.121,2.381,,,,,,,,,88946.0,1385.0,5.041,0.079,1403.0,0.08,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-14,46356.0,578.0,518.286,3874.0,46.0,38.0,2627.435,32.761,29.376,219.576,2.607,2.154,,,,,,,,,89842.0,896.0,5.092,0.051,1352.0,0.077,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-15,46751.0,395.0,518.714,3896.0,22.0,39.286,2649.824,22.388,29.4,220.823,1.247,2.227,,,,,,,,,91101.0,1259.0,5.164,0.071,1472.0,0.083,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-16,47322.0,571.0,563.429,3929.0,33.0,41.0,2682.188,32.364,31.935,222.694,1.87,2.324,,,,,,,,,92964.0,1863.0,5.269,0.106,1526.0,0.086,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-17,47943.0,621.0,575.143,3970.0,41.0,40.0,2717.386,35.198,32.599,225.018,2.324,2.267,,,,,,,,,94226.0,1262.0,5.341,0.072,1547.0,0.088,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-18,48490.0,547.0,578.571,4007.0,37.0,41.0,2748.389,31.004,32.793,227.115,2.097,2.324,,,,,,,,,95696.0,1470.0,5.424,0.083,1443.0,0.082,,,people tested,77.78,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-19,49097.0,607.0,665.286,4087.0,80.0,52.429,2782.794,34.404,37.708,231.649,4.534,2.972,,,,,,,,,97575.0,1879.0,5.531,0.107,1431.0,0.081,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-20,49731.0,634.0,564.714,4156.0,69.0,46.857,2818.729,35.935,32.008,235.56,3.911,2.656,,,,,,,,,99041.0,1466.0,5.614,0.083,1442.0,0.082,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-21,50183.0,452.0,546.714,4199.0,43.0,46.429,2844.348,25.619,30.987,237.997,2.437,2.632,,,,,,,,,100268.0,1227.0,5.683,0.07,1489.0,0.084,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-22,50640.0,457.0,555.571,4223.0,24.0,46.714,2870.25,25.903,31.49,239.358,1.36,2.648,,,,,,,,,100756.0,488.0,5.711,0.028,1379.0,0.078,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-23,50640.0,0.0,474.0,4223.0,0.0,42.0,2870.25,0.0,26.866,239.358,0.0,2.381,,,,,,,,,102855.0,2099.0,5.83,0.119,1413.0,0.08,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-24,51643.0,1003.0,528.571,4274.0,51.0,43.429,2927.1,56.85,29.959,242.248,2.891,2.462,,,,,,,,,104572.0,1717.0,5.927,0.097,1478.0,0.084,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-25,52334.0,691.0,549.143,4309.0,35.0,43.143,2966.265,39.166,31.125,244.232,1.984,2.445,,,,,,,,,106476.0,1904.0,6.035,0.108,1540.0,0.087,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-26,53156.0,822.0,579.857,4343.0,34.0,36.571,3012.856,46.591,32.866,246.159,1.927,2.073,,,,,,,,,108471.0,1995.0,6.148,0.113,1557.0,0.088,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-27,53856.0,700.0,589.286,4406.0,63.0,35.714,3052.532,39.676,33.4,249.73,3.571,2.024,,,,,,,,,109939.0,1468.0,6.231,0.083,1557.0,0.088,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-28,54574.0,718.0,627.286,4424.0,18.0,32.143,3093.228,40.696,35.554,250.75,1.02,1.822,,,,,,,,,111523.0,1584.0,6.321,0.09,1608.0,0.091,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-29,55255.0,681.0,659.286,4429.0,5.0,29.429,3131.826,38.599,37.368,251.034,0.283,1.668,,,,,,,,,112845.0,1322.0,6.396,0.075,1727.0,0.098,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-06-30,55665.0,410.0,717.857,4502.0,73.0,39.857,3155.065,23.239,40.688,255.171,4.138,2.259,,,,,,,,,114910.0,2065.0,6.513,0.117,1722.0,0.098,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-01,56432.0,767.0,684.143,4527.0,25.0,36.143,3198.538,43.473,38.777,256.588,1.417,2.049,,,,,,,,,117603.0,2693.0,6.666,0.153,1862.0,0.106,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-02,58257.0,1825.0,846.143,4576.0,49.0,38.143,3301.978,103.44,47.959,259.365,2.777,2.162,,,,,,,,,120346.0,2743.0,6.821,0.155,1981.0,0.112,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-03,59468.0,1211.0,901.714,4639.0,63.0,42.286,3370.617,68.639,51.109,262.936,3.571,2.397,,,,,,,,,122631.0,2285.0,6.951,0.13,2023.0,0.115,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-04,60657.0,1189.0,971.571,4700.0,61.0,42.0,3438.009,67.392,55.068,266.394,3.457,2.381,,,,,,,,,124735.0,2104.0,7.07,0.119,2114.0,0.12,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-05,61535.0,878.0,994.429,4769.0,69.0,49.286,3487.774,49.765,56.364,270.305,3.911,2.793,,,,,,,,,125734.0,999.0,7.127,0.057,2030.0,0.115,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-06,61958.0,423.0,957.571,4781.0,12.0,50.286,3511.749,23.975,54.275,270.985,0.68,2.85,,,,,,,,,126699.0,965.0,7.181,0.055,1979.0,0.112,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-07,62380.0,422.0,959.286,4821.0,40.0,45.571,3535.668,23.919,54.372,273.252,2.267,2.583,,,,,,,,,128825.0,2126.0,7.302,0.121,1988.0,0.113,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-08,63245.0,865.0,973.286,4873.0,52.0,49.429,3584.696,49.028,55.165,276.199,2.947,2.802,,,,,,,,,131222.0,2397.0,7.438,0.136,1946.0,0.11,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-09,64221.0,976.0,852.0,4900.0,27.0,46.286,3640.015,55.319,48.291,277.73,1.53,2.623,,,,,,,,,133207.0,1985.0,7.55,0.113,1837.0,0.104,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-10,65018.0,797.0,792.857,4939.0,39.0,42.857,3685.188,45.174,44.939,279.94,2.211,2.429,,,,,,,,,134811.0,1604.0,7.641,0.091,1740.0,0.099,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-11,65801.0,783.0,734.857,4983.0,44.0,40.429,3729.568,44.38,41.651,282.434,2.494,2.291,,,,,,,,,137419.0,2608.0,7.789,0.148,1812.0,0.103,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-12,67209.0,1408.0,810.571,5031.0,48.0,37.429,3809.373,79.805,45.943,285.155,2.721,2.121,,,,,,,,,139271.0,1852.0,7.894,0.105,1934.0,0.11,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-13,67870.0,661.0,844.571,5047.0,16.0,38.0,3846.838,37.465,47.87,286.061,0.907,2.154,,,,,,,,,140602.0,1331.0,7.969,0.075,1986.0,0.113,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-14,68459.0,589.0,868.429,5063.0,16.0,34.571,3880.223,33.384,49.222,286.968,0.907,1.959,,,,,,,,,142990.0,2388.0,8.105,0.135,2024.0,0.115,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-15,69570.0,1111.0,903.571,5130.0,67.0,36.714,3943.194,62.971,51.214,290.766,3.798,2.081,,,,,,,,,145207.0,2217.0,8.23,0.126,1998.0,0.113,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-16,70329.0,759.0,872.571,5158.0,28.0,36.857,3986.213,43.02,49.457,292.353,1.587,2.089,,,,,,,,,147993.0,2786.0,8.388,0.158,2112.0,0.12,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-17,71365.0,1036.0,906.714,5207.0,49.0,38.286,4044.933,58.72,51.392,295.13,2.777,2.17,,,,,,,,,150361.0,2368.0,8.522,0.134,2221.0,0.126,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-18,72444.0,1079.0,949.0,5250.0,43.0,38.143,4106.09,61.157,53.789,297.567,2.437,2.162,,,,,,,,,152448.0,2087.0,8.641,0.118,2147.0,0.122,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-19,73382.0,938.0,881.857,5282.0,32.0,35.857,4159.256,53.165,49.983,299.381,1.814,2.032,,,,,,,,,154150.0,1702.0,8.737,0.096,2126.0,0.121,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-20,74013.0,631.0,877.571,5313.0,31.0,38.0,4195.021,35.765,49.74,301.138,1.757,2.154,,,,,,,,,155768.0,1618.0,8.829,0.092,2167.0,0.123,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-21,74620.0,607.0,880.143,5318.0,5.0,36.429,4229.425,34.404,49.886,301.422,0.283,2.065,,,,,,,,,159152.0,3384.0,9.021,0.192,2309.0,0.131,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-22,76217.0,1597.0,949.571,5366.0,48.0,33.714,4319.942,90.517,53.821,304.142,2.721,1.911,,,,,,,,,161443.0,2291.0,9.151,0.13,2319.0,0.131,,,people tested,74.07,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-23,77257.0,1040.0,989.714,5418.0,52.0,37.143,4378.889,58.947,56.097,307.09,2.947,2.105,,,,,,,,,163598.0,2155.0,9.273,0.122,2229.0,0.126,,,people tested,75.46,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-24,78148.0,891.0,969.0,5439.0,21.0,33.143,4429.39,50.501,54.922,308.28,1.19,1.879,,,,,,,,,165712.0,2114.0,9.392,0.12,2193.0,0.124,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-25,79049.0,901.0,943.571,5468.0,29.0,31.143,4480.459,51.068,53.481,309.924,1.644,1.765,,,,,,,,,167782.0,2070.0,9.51,0.117,2191.0,0.124,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-26,80036.0,987.0,950.571,5507.0,39.0,32.143,4536.401,55.943,53.878,312.134,2.211,1.822,,,,,,,,,169605.0,1823.0,9.613,0.103,2208.0,0.125,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-27,80694.0,658.0,954.429,5515.0,8.0,28.857,4573.696,37.295,54.097,312.587,0.453,1.636,,,,,,,,,170731.0,1126.0,9.677,0.064,2138.0,0.121,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-28,81161.0,467.0,934.429,5532.0,17.0,30.571,4600.166,26.469,52.963,313.551,0.964,1.733,,,,,,,,,174095.0,3364.0,9.868,0.191,2135.0,0.121,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-29,82279.0,1118.0,866.0,5584.0,52.0,31.143,4663.533,63.368,49.084,316.498,2.947,1.765,,,,,,,,,176208.0,2113.0,9.987,0.12,2109.0,0.12,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-30,83193.0,914.0,848.0,5623.0,39.0,29.286,4715.338,51.805,48.064,318.709,2.211,1.66,,,,,,,,,179093.0,2885.0,10.151,0.164,2214.0,0.125,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-07-31,84370.0,1177.0,888.857,5657.0,34.0,31.143,4782.05,66.712,50.38,320.636,1.927,1.765,,,,,,,,,181594.0,2501.0,10.293,0.142,2269.0,0.129,,,people tested,72.69,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-01,85355.0,985.0,900.857,5702.0,45.0,33.429,4837.88,55.829,51.06,323.187,2.551,1.895,,,,,,,,,184045.0,2451.0,10.432,0.139,2323.0,0.132,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-02,86232.0,877.0,885.143,5736.0,34.0,32.714,4887.588,49.708,50.169,325.114,1.927,1.854,,,,,,,,,184923.0,878.0,10.481,0.05,2188.0,0.124,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-03,86524.0,292.0,832.857,5750.0,14.0,33.571,4904.138,16.55,47.206,325.907,0.794,1.903,,,,,,,,,186336.0,1413.0,10.561,0.08,2229.0,0.126,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-04,87041.0,517.0,840.0,5767.0,17.0,33.571,4933.441,29.303,47.611,326.871,0.964,1.903,,,,,,,,,188431.0,2095.0,10.68,0.119,2048.0,0.116,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-05,87963.0,922.0,812.0,5808.0,41.0,32.0,4985.7,52.259,46.024,329.195,2.324,1.814,,,,,,,,,190587.0,2156.0,10.802,0.122,2054.0,0.116,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-06,88866.0,903.0,810.429,5847.0,39.0,32.0,5036.881,51.182,45.935,331.405,2.211,1.814,,,,,,,,,194349.0,3762.0,11.016,0.213,2179.0,0.124,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-07,90537.0,1671.0,881.0,5887.0,40.0,32.857,5131.593,94.711,49.935,333.672,2.267,1.862,,,,,,,,,197857.0,3508.0,11.214,0.199,2323.0,0.132,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-08,91969.0,1432.0,944.857,5897.0,10.0,27.857,5212.758,81.165,53.554,334.239,0.567,1.579,,,,,,,,,202394.0,4537.0,11.472,0.257,2621.0,0.149,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-09,93572.0,1603.0,1048.571,5916.0,19.0,25.714,5303.615,90.857,59.433,335.316,1.077,1.457,,,,,,,,,204729.0,2335.0,11.604,0.132,2829.0,0.16,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-10,94459.0,887.0,1133.571,5922.0,6.0,24.571,5353.89,50.275,64.25,335.656,0.34,1.393,,,,,,,,,205364.0,635.0,11.64,0.036,2718.0,0.154,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-11,94701.0,242.0,1094.286,5932.0,10.0,23.571,5367.606,13.716,62.024,336.223,0.567,1.336,,,,,,,,,207536.0,2172.0,11.763,0.123,2729.0,0.155,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-12,95563.0,862.0,1085.714,5951.0,19.0,20.429,5416.464,48.858,61.538,337.3,1.077,1.158,,,,,,,,,211192.0,3656.0,11.97,0.207,2944.0,0.167,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-13,97110.0,1547.0,1177.714,5984.0,33.0,19.571,5504.147,87.683,66.752,339.17,1.87,1.109,,,,,,,,,214477.0,3285.0,12.156,0.186,2875.0,0.163,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-14,98343.0,1233.0,1115.143,6010.0,26.0,17.571,5574.033,69.886,63.206,340.644,1.474,0.996,,,,,,,,,217474.0,2997.0,12.326,0.17,2802.0,0.159,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-15,99409.0,1066.0,1062.857,6030.0,20.0,19.0,5634.453,60.42,60.242,341.777,1.134,1.077,,,,,,,,,221163.0,3689.0,12.535,0.209,2681.0,0.152,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-16,100688.0,1279.0,1016.571,6065.0,35.0,21.286,5706.947,72.493,57.619,343.761,1.984,1.206,,,,,,,,,223842.0,2679.0,12.687,0.152,2730.0,0.155,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-17,101542.0,854.0,1011.857,6070.0,5.0,21.143,5755.351,48.404,57.352,344.045,0.283,1.198,,,,,,,,,224835.0,993.0,12.744,0.056,2782.0,0.158,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-18,101751.0,209.0,1007.143,6083.0,13.0,21.571,5767.197,11.846,57.084,344.781,0.737,1.223,,,,,,,,,228038.0,3203.0,12.925,0.182,2929.0,0.166,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-19,102941.0,1190.0,1054.0,6105.0,22.0,22.0,5834.645,67.449,59.74,346.028,1.247,1.247,,,,,,,,,231883.0,3845.0,13.143,0.218,2956.0,0.168,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-20,104475.0,1534.0,1052.143,6146.0,41.0,23.143,5921.592,86.946,59.635,348.352,2.324,1.312,,,,,,,,,235401.0,3518.0,13.342,0.199,2989.0,0.169,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-21,105508.0,1033.0,1023.571,6200.0,54.0,27.143,5980.142,58.55,58.016,351.413,3.061,1.538,,,,,,,,,238158.0,2757.0,13.499,0.156,2955.0,0.167,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-22,106481.0,973.0,1010.286,6248.0,48.0,31.143,6035.291,55.149,57.262,354.134,2.721,1.765,,,,,,,,,239766.0,1608.0,13.59,0.091,2658.0,0.151,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-23,107089.0,608.0,914.429,6277.0,29.0,30.286,6069.752,34.461,51.829,355.777,1.644,1.717,,,,,,,,,242114.0,2348.0,13.723,0.133,2610.0,0.148,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-24,107769.0,680.0,889.571,6310.0,33.0,34.286,6108.294,38.542,50.42,357.648,1.87,1.943,,,,,,,,,243437.0,1323.0,13.798,0.075,2657.0,0.151,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
